,age,Years_Enrolled,Qualification,family,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
1290,57,10,1,1,57811.0,1,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0
1291,77,9,1,0,78569.0,1,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1
1292,45,11,1,0,7500.0,1,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0
1293,70,10,1,0,94384.0,0,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1
1294,38,9,1,0,23148.0,0,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0
1295,53,10,1,0,44267.0,1,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0
1296,44,11,1,0,71626.0,0,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0
1297,57,10,1,1,60894.0,0,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0
1298,47,10,1,1,50200.0,0,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0
1299,58,9,2,0,81051.0,1,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0
1300,41,9,1,0,65169.0,1,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1
1301,51,10,1,1,59868.0,1,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0
1302,63,9,2,1,65695.0,0,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0
1303,67,11,2,0,64857.0,0,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0
1304,58,10,2,1,45143.0,0,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0
1305,68,10,1,1,74805.0,1,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0
1306,34,9,1,1,59060.0,0,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0
1307,61,10,2,0,27238.0,1,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0
1308,58,10,1,1,47009.0,0,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0
1309,50,9,1,1,46094.0,0,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0
1310,51,10,1,1,40321.0,0,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0
1311,39,9,1,1,37235.0,0,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0
1312,63,10,2,0,81843.0,1,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0
1313,65,10,2,1,46692.0,1,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0
1314,55,9,1,1,77382.0,1,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0
1315,46,11,1,0,37774.0,1,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1
1316,49,9,0,1,18393.0,1,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0
1317,61,10,2,1,72828.0,1,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0
1318,41,9,1,0,24711.0,0,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0
1319,48,10,2,1,45503.0,0,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0
1320,41,10,2,0,6560.0,1,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0
1321,78,10,2,0,71604.0,1,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1
1322,44,9,1,1,27244.0,0,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0
1323,54,11,1,1,48752.0,1,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1
1324,61,10,1,1,71434.0,1,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0
1325,75,10,1,0,90842.0,0,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0
1326,45,11,2,1,88097.0,1,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1
1327,48,10,1,1,51948.0,0,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0
1328,41,10,1,0,71853.0,1,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0
1329,40,9,2,0,35876.0,1,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0
1330,71,10,1,0,40049.0,1,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0
1331,41,11,1,0,39660.0,1,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1
1332,61,9,1,1,50127.0,0,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0
1333,46,11,2,1,43263.0,1,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0
1334,74,11,2,1,62845.0,1,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1
1335,33,10,1,0,18929.0,1,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0
1336,41,10,0,0,24367.0,0,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0
1337,48,10,1,0,33249.0,1,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0
1338,64,10,1,1,26887.0,1,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0
1339,40,10,2,0,50150.0,1,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0
1340,47,10,1,1,62061.0,1,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0
1341,61,10,2,0,85696.0,0,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1
1342,67,10,2,0,76542.0,0,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0
1343,30,10,1,0,70515.0,1,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1
1344,36,11,1,1,18227.0,1,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0
1345,58,9,1,1,69139.0,1,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0
1346,41,11,1,0,69109.0,1,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1
1347,61,10,1,0,69627.0,1,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0
1348,45,10,1,1,38136.0,0,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0
1349,77,9,2,0,62159.0,0,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0
1350,60,10,1,0,80695.0,0,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0
1351,52,10,2,0,33316.0,1,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0
1352,55,11,1,1,58554.0,0,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0
1353,31,10,0,1,17256.0,1,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0
1354,49,10,1,0,53034.0,1,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0
1355,73,11,1,0,52203.0,1,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0
1356,46,10,1,0,59601.0,1,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0
1357,65,11,2,0,75154.0,0,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1
1358,47,10,1,0,47025.0,0,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0
1359,50,10,1,1,37971.0,0,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0
1360,55,10,2,0,41335.0,1,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0
1361,65,9,1,1,67267.0,1,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0
1362,48,9,1,0,57338.0,0,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0
1363,63,10,1,1,50523.0,0,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0
1364,58,10,2,0,35791.0,0,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0
1365,63,11,2,0,50611.0,0,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0
1366,54,10,2,1,56242.0,0,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0
1367,63,11,1,0,48904.0,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0
1368,48,10,1,0,56243.0,1,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0
1369,38,10,1,1,21355.0,1,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1
1370,52,10,2,1,57420.0,1,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0
1371,53,10,2,1,51633.63813405797,1,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0
1372,68,9,2,0,46390.0,0,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0
1373,67,10,1,1,54342.0,0,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0
1374,65,11,1,1,51633.63813405797,0,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0
1375,59,9,1,0,51633.63813405797,1,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0
1376,50,11,1,1,20895.0,1,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0
1377,75,9,1,0,92344.0,1,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0
1378,51,9,2,1,51633.63813405797,1,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0
1379,47,10,1,1,26907.0,1,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0
1380,43,11,1,1,44964.0,1,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0
1381,44,9,1,0,75507.0,0,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0
1382,51,10,2,1,53761.0,1,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0
1383,50,10,1,1,22682.0,0,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0
1384,51,9,2,1,38887.0,1,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0
1385,48,11,1,0,41658.0,1,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0
1386,51,9,2,1,29791.0,1,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0
1387,67,10,2,1,63915.0,1,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0
1388,49,9,1,0,39996.0,0,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0
1389,51,9,1,0,26759.0,0,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0
1390,55,10,2,0,63841.0,0,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0
1391,54,11,2,1,51039.0,1,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0
1392,62,11,1,1,60544.0,0,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0
1393,51,9,1,1,65685.0,0,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0
1394,70,9,1,1,37716.0,1,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0
1395,66,11,1,0,36864.0,0,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1
1396,53,11,2,1,44511.0,1,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0
1397,56,11,2,1,36947.0,1,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0
1398,72,10,2,1,47352.0,0,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0
1399,70,10,2,1,67087.0,1,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0
1400,73,11,1,1,57045.0,1,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0
1401,70,11,2,0,36957.0,1,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1
1402,46,11,2,1,69389.0,1,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0
1403,51,10,1,1,80134.0,1,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1
1404,54,9,2,1,43142.0,0,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0
1405,79,9,1,0,80589.0,1,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1
1406,33,10,1,0,34412.0,0,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0
1407,44,10,1,0,57537.0,0,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0
1408,57,10,0,0,22634.0,1,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0
1409,75,9,1,0,51315.0,1,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0
1410,51,9,1,1,36026.0,1,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0
1411,50,9,1,1,24639.0,1,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0
1412,51,9,2,1,34578.0,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0
1413,51,10,1,0,65704.0,1,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0
1414,57,11,1,0,63810.0,1,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0
1415,54,9,2,1,54132.0,0,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0
1416,64,11,1,0,18690.0,0,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0
1417,53,10,1,1,28164.0,1,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0
1418,49,10,2,1,34596.0,1,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0
1419,51,10,2,1,43269.0,0,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0
1420,65,9,1,0,38741.0,0,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0
1421,51,10,1,0,31907.0,0,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0
1422,40,10,2,1,27100.0,0,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0
1423,50,9,1,0,31163.0,0,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0
1424,38,10,1,0,92533.0,0,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0
1425,50,10,1,0,34853.0,0,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0
1426,56,10,1,0,70844.0,1,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0
1427,44,10,1,1,31086.0,0,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0
1428,62,11,1,1,60544.0,0,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0
1429,37,10,1,0,20491.0,1,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0
1430,59,9,1,0,42523.0,0,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0
1431,40,10,1,1,39922.0,1,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0
1432,71,10,1,1,33402.0,0,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0
1433,74,10,2,1,36408.0,1,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0
1434,44,11,1,1,21645.0,0,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1
1435,75,11,2,0,78427.0,1,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1
1436,77,10,1,0,82657.0,0,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0
1437,65,10,1,0,51876.0,0,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0
1438,52,11,1,0,78041.0,0,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0
1439,66,11,1,1,52852.0,0,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0
1440,41,10,2,0,70038.0,0,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0
1441,50,9,1,1,69401.0,1,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0
1442,51,10,1,1,46053.0,1,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0
1443,58,9,1,0,77343.0,1,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0
1444,70,10,1,0,73892.0,1,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1
1445,56,10,2,0,40304.0,0,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0
1446,58,11,2,0,32727.0,1,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0
1447,54,9,1,0,68695.0,1,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0
1448,52,11,1,0,43300.0,0,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1
1449,51,10,1,1,26290.0,1,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0
1450,53,9,1,0,93790.0,1,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1
1451,49,11,2,0,38410.0,0,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1
1452,73,9,2,0,64866.0,1,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0
1453,64,10,1,1,57957.0,1,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0
1454,68,9,2,1,46015.0,1,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0
1455,45,9,1,1,16531.0,1,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0
1456,37,10,2,1,28072.0,1,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0
1457,60,10,2,0,49476.0,1,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0
1458,70,10,1,1,50725.0,1,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0
1459,71,10,1,0,83844.0,0,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0
1460,73,9,2,1,41145.0,1,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0
1461,53,10,1,1,67419.0,1,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0
1462,53,10,1,1,23162.0,0,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0
1463,46,10,1,1,34380.0,0,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0
1464,57,10,1,0,34704.0,0,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0
1465,54,11,2,1,94871.0,0,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1
1466,65,11,1,1,65148.0,1,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0
1467,69,10,1,1,39898.0,1,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0
1468,67,11,2,0,64857.0,0,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0
1469,53,10,2,1,59892.0,1,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0
1470,36,10,2,0,41020.0,0,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0
1471,62,9,2,1,57072.0,0,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0
1472,44,10,1,0,60474.0,1,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0
1473,63,11,1,1,62807.0,0,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0
1474,42,10,1,1,19414.0,1,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0
1475,43,10,1,1,19107.0,1,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0
1476,47,11,1,1,75484.0,0,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0
1477,47,10,2,0,70379.0,0,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0
1478,53,9,2,0,79419.0,0,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0
1479,77,9,2,1,64014.0,0,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0
1480,68,10,1,1,76998.0,0,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0
1481,51,10,2,1,49854.0,0,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0
1482,52,10,2,1,60585.0,1,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1
1483,73,10,2,0,42873.0,1,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0
1484,35,10,1,0,87679.0,0,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,1
1485,45,10,1,1,57867.0,1,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0
1486,33,10,1,1,35765.0,0,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0
1487,64,9,1,0,65492.0,0,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0
1488,46,10,1,0,32952.0,1,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0
1489,54,11,2,1,53374.0,1,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,1
1490,64,11,1,1,71706.0,1,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0
1491,35,10,1,0,68487.0,1,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0
1492,48,10,2,1,53253.0,0,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0
1493,50,9,1,0,31163.0,0,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0
1494,46,11,1,1,42014.0,0,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1
1495,50,11,2,1,54108.0,0,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0
1496,68,11,2,0,49667.0,1,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,1
1497,49,9,2,0,63206.0,0,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0
1498,51,10,2,1,57136.0,1,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,0
1499,48,11,1,1,46772.0,0,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0
1500,52,10,2,0,78931.0,1,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0
1501,65,10,1,1,53977.0,1,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0
1502,35,9,1,0,84219.0,1,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0
1503,48,11,2,0,46098.0,0,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0
1504,58,11,1,1,73538.0,0,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0
1505,37,9,1,0,79529.0,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0
1506,46,10,1,0,20981.0,1,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,1
1507,43,9,1,0,51766.0,0,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0
1508,61,11,1,1,55759.0,0,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0
1509,45,10,1,1,33039.0,1,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0
1510,51,10,2,1,37787.0,0,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0
1511,53,11,1,0,27242.0,1,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,1
1512,40,10,2,0,87188.0,0,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,1
1513,52,10,1,0,69930.0,1,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0
1514,47,9,1,0,37697.0,0,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0
1515,50,9,2,1,37401.0,1,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0
1516,50,10,1,0,3502.0,0,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0
1517,47,11,1,1,58597.0,1,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,0
1518,75,9,2,0,82032.0,0,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0
1519,65,11,1,1,28087.0,0,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0
1520,36,9,2,0,74004.0,1,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,1
1521,63,10,1,1,19740.0,0,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0
1522,48,11,1,1,57036.0,1,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0
1523,65,10,1,1,53083.0,0,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,0
1524,48,9,2,1,69283.0,1,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,0
1525,48,11,2,0,46098.0,0,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,1
1526,35,11,1,1,23331.0,0,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0
1527,35,11,1,0,23331.0,0,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,0
1528,34,10,1,0,9255.0,0,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,0
1529,64,10,2,0,67786.0,1,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,1
1530,52,11,2,1,71969.0,0,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,0
1531,56,10,2,0,59235.0,1,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,0
1532,34,9,1,1,31928.0,1,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,0
1533,62,10,2,1,74881.0,1,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0
1534,45,11,1,0,65819.0,0,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,0
1535,70,10,2,0,51411.0,0,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0
1536,59,11,1,0,51983.0,0,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,0
1537,37,10,2,1,42386.0,1,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0
1538,36,10,1,0,30390.0,1,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,0
1539,60,11,1,0,30983.0,0,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,0,1
1540,66,10,1,0,66033.0,0,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,0
1541,48,10,1,1,37284.0,1,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0
1542,72,10,2,0,57530.0,0,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,0
1543,58,9,1,0,76800.0,1,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0
1544,67,11,1,1,63943.0,0,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,0
